customer_key,segment,signup_year
14275,Small Business,2023
14276,Small Business,2022
14277,Consumer,2023
14278,Small Business,2021
14279,Consumer,2020
14280,Consumer,2024
14281,Consumer,2023
14282,Consumer,2023
14283,Consumer,2020
14284,Consumer,2022
14285,Consumer,2025
14286,Small Business,2022
14287,Consumer,2025
14288,Consumer,2024
14289,Consumer,2021
14290,Consumer,2022
14291,Consumer,2021
14292,Consumer,2021
14293,Consumer,2020
14294,Consumer,2019
14295,Small Business,2024
14296,Consumer,2020
14297,Small Business,2025
14298,Consumer,2021
14299,Small Business,2023
14300,Consumer,2023
14301,Consumer,2020
14302,Consumer,2023
14303,Consumer,2022
14304,Small Business,2025
14305,Consumer,2021
14306,Consumer,2020
14307,Small Business,2019
14308,Small Business,2022
14309,Consumer,2022
14310,Consumer,2024
14311,Small Business,2020
14312,Small Business,2021
14313,Small Business,2020
14314,Small Business,2022
14315,Consumer,2020
14316,Consumer,2021
14317,Consumer,2025
14318,Consumer,2021
14319,Small Business,2025
14320,Consumer,2019
14321,Consumer,2022
14322,Consumer,2019
14323,Consumer,2022
14324,Consumer,2021
14325,Consumer,2020
14326,Small Business,2025
14327,Consumer,2023
14328,Consumer,2020
14329,Consumer,2023
14330,Consumer,2019
14331,Small Business,2022
14332,Consumer,2023
14333,Small Business,2019
14334,Consumer,2025
14335,Consumer,2019
14336,Consumer,2019
14337,Small Business,2022
14338,Enterprise,2024
14339,Consumer,2022
14340,Consumer,2019
14341,Consumer,2019
14342,Consumer,2019
14343,Consumer,2025
14344,Small Business,2025
14345,Consumer,2019
14346,Small Business,2023
14347,Small Business,2024
14348,Consumer,2022
14349,Consumer,2020
14350,Small Business,2020
14351,Consumer,2023
14352,Consumer,2022
14353,Small Business,2020
14354,Consumer,2019
14355,Small Business,2022
14356,Consumer,2021
14357,Consumer,2025
14358,Consumer,2023
14359,Consumer,2021
14360,Consumer,2022
14361,Consumer,2022
14362,Consumer,2023
14363,Consumer,2023
14364,Consumer,2019
14365,Consumer,2022
14366,Consumer,2024
14367,Consumer,2025
14368,Consumer,2025
14369,Consumer,2023
14370,Consumer,2025
14371,Consumer,2019
14372,Small Business,2019
14373,Consumer,2020
14374,Consumer,2019
14375,Small Business,2023
14376,Consumer,2022
14377,Consumer,2022
14378,Consumer,2022
14379,Consumer,2022
14380,Consumer,2024
14381,Consumer,2020
14382,Consumer,2021
14383,Consumer,2019
14384,Consumer,2022
14385,Consumer,2021
14386,Consumer,2020
14387,Consumer,2022
14388,Consumer,2025
14389,Consumer,2024
14390,Consumer,2019
14391,Consumer,2021
14392,Small Business,2025
14393,Small Business,2020
14394,Consumer,2025
14395,Consumer,2025
14396,Consumer,2019
14397,Small Business,2025
14398,Consumer,2024
14399,Consumer,2022
14400,Small Business,2021
14401,Consumer,2022
14402,Small Business,2020
14403,Consumer,2024
14404,Consumer,2021
14405,Small Business,2022
14406,Consumer,2025
14407,Consumer,2019
14408,Small Business,2021
14409,Small Business,2023
14410,Consumer,2020
14411,Enterprise,2020
14412,Consumer,2022
14413,Consumer,2020
14414,Small Business,2021
14415,Consumer,2019
14416,Small Business,2019
14417,Consumer,2024
14418,Consumer,2020
14419,Consumer,2019
14420,Consumer,2019
14421,Small Business,2022
14422,Consumer,2022
14423,Consumer,2023
14424,Consumer,2023
14425,Consumer,2023
14426,Consumer,2024
14427,Consumer,2024
14428,Consumer,2020
14429,Consumer,2019
14430,Consumer,2024
14431,Consumer,2019
14432,Consumer,2021
14433,Consumer,2023
14434,Consumer,2019
14435,Consumer,2025
14436,Consumer,2025
14437,Small Business,2024
14438,Consumer,2023
14439,Small Business,2024
14440,Consumer,2022
14441,Consumer,2024
14442,Small Business,2019
14443,Consumer,2020
14444,Consumer,2019
14445,Consumer,2019
14446,Consumer,2022
14447,Consumer,2024
14448,Small Business,2025
14449,Consumer,2020
14450,Consumer,2023
14451,Consumer,2024
14452,Consumer,2019
14453,Small Business,2021
14454,Consumer,2023
14455,Small Business,2019
14456,Consumer,2021
14457,Consumer,2022
14458,Consumer,2019
14459,Small Business,2019
14460,Consumer,2024
14461,Consumer,2019
14462,Small Business,2023
14463,Consumer,2021
14464,Consumer,2024
14465,Small Business,2025
14466,Consumer,2020
14467,Consumer,2025
14468,Consumer,2019
14469,Small Business,2025
14470,Consumer,2022
14471,Small Business,2019
14472,Consumer,2022
14473,Consumer,2025
14474,Consumer,2023
14475,Small Business,2019
14476,Consumer,2024
14477,Consumer,2024
14478,Consumer,2023
14479,Small Business,2021
14480,Consumer,2023
14481,Consumer,2021
14482,Consumer,2020
14483,Consumer,2024
14484,Enterprise,2021
14485,Consumer,2024
14486,Small Business,2023
14487,Small Business,2025
14488,Consumer,2022
14489,Small Business,2021
14490,Enterprise,2021
14491,Small Business,2022
14492,Consumer,2025
14493,Consumer,2020
14494,Small Business,2019
14495,Consumer,2020
14496,Small Business,2025
14497,Consumer,2023
14498,Consumer,2024
14499,Small Business,2022
14500,Consumer,2023
14501,Consumer,2023
14502,Small Business,2019
14503,Small Business,2023
14504,Consumer,2022
14505,Small Business,2024
14506,Small Business,2019
14507,Small Business,2022
14508,Consumer,2025
14509,Consumer,2024
14510,Small Business,2020
14511,Small Business,2024
14512,Consumer,2021
14513,Consumer,2024
14514,Consumer,2023
14515,Small Business,2022
14516,Small Business,2019
14517,Consumer,2024
14518,Consumer,2022
14519,Consumer,2022
14520,Small Business,2024
14521,Consumer,2025
14522,Consumer,2020
14523,Consumer,2025
14524,Small Business,2020
14525,Consumer,2023
14526,Consumer,2022
14527,Consumer,2024
14528,Enterprise,2022
14529,Consumer,2023
14530,Consumer,2022
14531,Consumer,2023
14532,Consumer,2021
14533,Small Business,2021
14534,Small Business,2021
14535,Consumer,2020
14536,Small Business,2021
14537,Consumer,2019
14538,Small Business,2020
14539,Consumer,2021
14540,Consumer,2022
14541,Small Business,2023
14542,Small Business,2021
14543,Small Business,2023
14544,Consumer,2022
14545,Small Business,2022
14546,Consumer,2019
14547,Consumer,2024
14548,Consumer,2023
14549,Consumer,2019
14550,Consumer,2019
14551,Small Business,2024
14552,Consumer,2020
14553,Consumer,2025
14554,Consumer,2024
14555,Small Business,2021
14556,Consumer,2025
14557,Small Business,2022
14558,Consumer,2025
14559,Consumer,2019
14560,Small Business,2023
14561,Consumer,2024
14562,Small Business,2020
14563,Consumer,2024
14564,Consumer,2024
14565,Consumer,2024
14566,Small Business,2023
14567,Consumer,2019
14568,Consumer,2025
14569,Consumer,2025
14570,Enterprise,2022
14571,Small Business,2021
14572,Small Business,2022
14573,Consumer,2025
14574,Consumer,2019
14575,Small Business,2022
14576,Small Business,2020
14577,Small Business,2024
14578,Small Business,2023
14579,Small Business,2025
14580,Consumer,2025
14581,Consumer,2019
14582,Enterprise,2022
14583,Consumer,2025
14584,Consumer,2019
14585,Consumer,2025
14586,Consumer,2021
14587,Small Business,2022
14588,Small Business,2019
14589,Consumer,2021
14590,Consumer,2025
14591,Consumer,2025
14592,Small Business,2019
14593,Consumer,2022
14594,Consumer,2019
14595,Consumer,2025
14596,Consumer,2022
14597,Consumer,2020
14598,Consumer,2022
14599,Consumer,2020
14600,Consumer,2024
14601,Consumer,2021
14602,Consumer,2021
14603,Consumer,2024
14604,Small Business,2025
14605,Consumer,2020
14606,Small Business,2023
14607,Consumer,2021
14608,Small Business,2019
14609,Consumer,2020
14610,Consumer,2019
14611,Consumer,2024
14612,Consumer,2022
14613,Consumer,2022
14614,Small Business,2022
14615,Consumer,2020
14616,Enterprise,2022
14617,Consumer,2020
14618,Consumer,2019
14619,Small Business,2020
14620,Consumer,2019
14621,Consumer,2022
14622,Consumer,2019
14623,Small Business,2021
14624,Consumer,2024
14625,Consumer,2023
14626,Consumer,2023
14627,Consumer,2021
14628,Consumer,2019
14629,Consumer,2020
14630,Small Business,2022
14631,Consumer,2025
14632,Consumer,2025
14633,Enterprise,2019
14634,Small Business,2019
14635,Consumer,2022
14636,Consumer,2020
14637,Consumer,2019
14638,Small Business,2021
14639,Consumer,2025
14640,Consumer,2020
14641,Consumer,2019
14642,Consumer,2020
14643,Consumer,2023
14644,Small Business,2025
14645,Consumer,2025
14646,Consumer,2024
14647,Small Business,2022
14648,Consumer,2024
14649,Consumer,2019
14650,Consumer,2025
14651,Small Business,2024
14652,Consumer,2020
14653,Small Business,2021
14654,Consumer,2025
14655,Consumer,2022
14656,Consumer,2025
14657,Consumer,2021
14658,Consumer,2023
14659,Small Business,2019
14660,Consumer,2025
14661,Consumer,2024
14662,Enterprise,2024
14663,Consumer,2024
14664,Consumer,2021
14665,Consumer,2019
14666,Consumer,2021
14667,Enterprise,2023
14668,Enterprise,2023
14669,Consumer,2025
14670,Enterprise,2022
14671,Consumer,2021
14672,Enterprise,2021
14673,Small Business,2025
14674,Consumer,2019
14675,Consumer,2023
14676,Small Business,2019
14677,Consumer,2022
14678,Consumer,2019
14679,Consumer,2020
14680,Consumer,2021
14681,Consumer,2021
14682,Consumer,2019
14683,Small Business,2024
14684,Consumer,2020
14685,Consumer,2023
14686,Consumer,2025
14687,Consumer,2020
14688,Consumer,2022
14689,Consumer,2023
14690,Consumer,2025
14691,Consumer,2021
14692,Consumer,2020
14693,Consumer,2019
14694,Small Business,2021
14695,Consumer,2024
14696,Small Business,2023
14697,Consumer,2020
14698,Consumer,2025
14699,Consumer,2023
14700,Consumer,2023
14701,Consumer,2019
14702,Small Business,2025
14703,Small Business,2019
14704,Consumer,2019
14705,Enterprise,2023
14706,Consumer,2021
14707,Consumer,2025
14708,Small Business,2025
14709,Consumer,2022
14710,Consumer,2022
14711,Consumer,2020
14712,Consumer,2020
14713,Consumer,2019
14714,Consumer,2020
14715,Consumer,2022
14716,Small Business,2024
14717,Small Business,2019
14718,Consumer,2020
14719,Consumer,2021
14720,Consumer,2022
14721,Consumer,2021
14722,Consumer,2020
14723,Consumer,2024
14724,Small Business,2020
14725,Consumer,2019
14726,Consumer,2021
14727,Consumer,2025
14728,Small Business,2019
14729,Consumer,2019
14730,Small Business,2023
14731,Small Business,2023
14732,Consumer,2020
14733,Consumer,2023
14734,Consumer,2024
14735,Consumer,2023
14736,Consumer,2022
14737,Consumer,2022
14738,Small Business,2021
14739,Consumer,2019
14740,Consumer,2023
14741,Consumer,2024
14742,Consumer,2021
14743,Consumer,2024
14744,Consumer,2019
14745,Consumer,2019
14746,Consumer,2021
14747,Consumer,2021
14748,Small Business,2022
14749,Consumer,2019
14750,Small Business,2019
14751,Consumer,2024
14752,Small Business,2024
14753,Consumer,2024
14754,Consumer,2021
14755,Consumer,2023
14756,Small Business,2020
14757,Consumer,2025
14758,Consumer,2019
14759,Small Business,2023
14760,Consumer,2019
14761,Consumer,2024
14762,Small Business,2020
14763,Consumer,2019
14764,Enterprise,2021
14765,Small Business,2025
14766,Enterprise,2020
14767,Small Business,2020
14768,Consumer,2022
14769,Consumer,2025
14770,Consumer,2020
14771,Small Business,2021
14772,Consumer,2025
14773,Small Business,2023
14774,Consumer,2022
14775,Consumer,2021
14776,Consumer,2024
14777,Consumer,2025
14778,Consumer,2021
14779,Consumer,2025
14780,Consumer,2020
14781,Consumer,2024
14782,Enterprise,2022
14783,Consumer,2020
14784,Consumer,2021
14785,Consumer,2021
14786,Consumer,2023
14787,Consumer,2024
14788,Consumer,2025
14789,Consumer,2019
14790,Consumer,2020
14791,Consumer,2024
14792,Small Business,2019
14793,Consumer,2021
14794,Consumer,2024
14795,Consumer,2022
14796,Small Business,2019
14797,Consumer,2020
14798,Small Business,2024
14799,Small Business,2021
14800,Enterprise,2024
14801,Small Business,2023
14802,Consumer,2024
14803,Enterprise,2023
14804,Small Business,2019
14805,Consumer,2019
14806,Consumer,2020
14807,Small Business,2020
14808,Consumer,2022
14809,Small Business,2022
14810,Consumer,2021
14811,Small Business,2022
14812,Consumer,2024
14813,Small Business,2021
14814,Consumer,2022
14815,Small Business,2025
14816,Consumer,2022
14817,Consumer,2019
14818,Consumer,2020
14819,Consumer,2020
14820,Enterprise,2022
14821,Consumer,2021
14822,Consumer,2021
14823,Small Business,2024
14824,Consumer,2022
14825,Consumer,2022
14826,Consumer,2020
14827,Consumer,2022
14828,Small Business,2023
14829,Consumer,2025
14830,Consumer,2024
14831,Consumer,2019
14832,Small Business,2019
14833,Consumer,2024
14834,Small Business,2020
14835,Consumer,2019
14836,Consumer,2023
14837,Small Business,2025
14838,Consumer,2023
14839,Consumer,2019
14840,Consumer,2021
14841,Small Business,2021
14842,Consumer,2021
14843,Consumer,2023
14844,Consumer,2024
14845,Small Business,2021
14846,Consumer,2022
14847,Consumer,2022
14848,Consumer,2021
14849,Consumer,2020
14850,Consumer,2019
14851,Small Business,2025
14852,Consumer,2023
14853,Consumer,2024
14854,Consumer,2021
14855,Consumer,2020
14856,Consumer,2023
14857,Consumer,2023
14858,Consumer,2024
14859,Small Business,2022
14860,Consumer,2022
14861,Consumer,2022
14862,Enterprise,2020
14863,Consumer,2020
14864,Consumer,2020
14865,Consumer,2021
14866,Enterprise,2023
14867,Consumer,2025
14868,Consumer,2025
14869,Consumer,2021
14870,Consumer,2025
14871,Consumer,2025
14872,Consumer,2024
14873,Small Business,2019
14874,Small Business,2023
14875,Consumer,2020
14876,Consumer,2025
14877,Consumer,2020
14878,Consumer,2021
14879,Consumer,2020
14880,Consumer,2025
14881,Small Business,2023
14882,Consumer,2022
14883,Consumer,2024
14884,Small Business,2023
14885,Consumer,2023
14886,Small Business,2020
14887,Small Business,2021
14888,Consumer,2022
14889,Consumer,2021
14890,Consumer,2021
14891,Small Business,2025
14892,Consumer,2021
14893,Enterprise,2023
14894,Consumer,2023
14895,Small Business,2020
14896,Consumer,2025
14897,Enterprise,2020
14898,Consumer,2024
14899,Consumer,2023
14900,Small Business,2021
14901,Consumer,2020
14902,Consumer,2024
14903,Small Business,2022
14904,Small Business,2022
14905,Consumer,2021
14906,Consumer,2021
14907,Consumer,2020
14908,Consumer,2025
14909,Consumer,2025
14910,Consumer,2020
14911,Consumer,2019
14912,Consumer,2024
14913,Small Business,2021
14914,Consumer,2020
14915,Consumer,2020
14916,Small Business,2025
14917,Small Business,2020
14918,Consumer,2024
14919,Enterprise,2022
14920,Consumer,2022
14921,Consumer,2021
14922,Consumer,2019
14923,Consumer,2019
14924,Consumer,2020
14925,Consumer,2021
14926,Small Business,2020
14927,Consumer,2020
14928,Consumer,2024
14929,Consumer,2019
14930,Consumer,2023
14931,Enterprise,2022
14932,Consumer,2020
14933,Small Business,2021
14934,Small Business,2021
14935,Consumer,2020
14936,Consumer,2021
14937,Consumer,2021
14938,Small Business,2023
14939,Consumer,2023
14940,Consumer,2021
14941,Consumer,2021
14942,Consumer,2024
14943,Consumer,2024
14944,Consumer,2023
14945,Consumer,2023
14946,Consumer,2020
14947,Small Business,2023
14948,Small Business,2021
14949,Consumer,2022
14950,Small Business,2022
14951,Small Business,2024
14952,Consumer,2025
14953,Small Business,2021
14954,Small Business,2019
14955,Consumer,2019
14956,Consumer,2021
14957,Consumer,2022
14958,Consumer,2023
14959,Enterprise,2021
14960,Consumer,2021
14961,Consumer,2024
14962,Enterprise,2021
14963,Consumer,2019
14964,Consumer,2022
14965,Small Business,2023
14966,Consumer,2020
14967,Consumer,2019
14968,Consumer,2023
14969,Small Business,2020
14970,Consumer,2025
14971,Consumer,2021
14972,Consumer,2025
14973,Small Business,2019
14974,Consumer,2022
14975,Consumer,2021
14976,Enterprise,2021
14977,Small Business,2021
14978,Consumer,2021
14979,Consumer,2019
14980,Consumer,2020
14981,Consumer,2020
14982,Consumer,2023
14983,Small Business,2021
14984,Consumer,2019
14985,Small Business,2023
14986,Consumer,2021
14987,Small Business,2019
14988,Consumer,2020
14989,Consumer,2022
14990,Consumer,2020
14991,Consumer,2025
14992,Consumer,2023
14993,Consumer,2021
14994,Small Business,2025
14995,Consumer,2024
14996,Consumer,2023
14997,Consumer,2019
14998,Small Business,2020
14999,Consumer,2023
15000,Consumer,2021
15001,Consumer,2024
15002,Consumer,2023
15003,Consumer,2019
15004,Consumer,2025
15005,Consumer,2025
15006,Small Business,2023
15007,Consumer,2024
15008,Consumer,2020
15009,Consumer,2024
15010,Small Business,2023
15011,Consumer,2019
15012,Consumer,2020
15013,Small Business,2022
15014,Consumer,2021
15015,Consumer,2023
15016,Consumer,2025
15017,Consumer,2023
15018,Consumer,2025
15019,Consumer,2019
15020,Consumer,2020
15021,Consumer,2025
15022,Enterprise,2024
15023,Consumer,2021
15024,Enterprise,2021
15025,Consumer,2024
15026,Small Business,2019
15027,Small Business,2019
15028,Consumer,2024
15029,Consumer,2024
15030,Consumer,2024
15031,Consumer,2022
15032,Consumer,2021
15033,Enterprise,2021
15034,Consumer,2024
15035,Consumer,2020
15036,Consumer,2019
15037,Consumer,2022
15038,Consumer,2022
15039,Consumer,2021
15040,Small Business,2025
15041,Consumer,2023
15042,Consumer,2024
15043,Consumer,2020
15044,Consumer,2023
15045,Consumer,2021
15046,Consumer,2021
15047,Consumer,2019
15048,Small Business,2024
15049,Consumer,2022
15050,Consumer,2025
15051,Enterprise,2023
15052,Enterprise,2020
15053,Consumer,2024
15054,Enterprise,2019
15055,Small Business,2024
15056,Consumer,2021
15057,Consumer,2019
15058,Consumer,2022
15059,Consumer,2022
15060,Small Business,2020
15061,Consumer,2019
15062,Consumer,2023
15063,Consumer,2022
15064,Consumer,2021
15065,Small Business,2022
15066,Consumer,2025
15067,Consumer,2025
15068,Consumer,2020
15069,Small Business,2021
15070,Consumer,2024
15071,Consumer,2019
15072,Consumer,2025
15073,Consumer,2021
15074,Consumer,2022
15075,Consumer,2025
15076,Consumer,2020
15077,Small Business,2020
15078,Consumer,2025
15079,Consumer,2024
15080,Enterprise,2021
15081,Consumer,2019
15082,Small Business,2022
15083,Consumer,2024
15084,Small Business,2019
15085,Consumer,2020
15086,Small Business,2021
15087,Small Business,2020
15088,Consumer,2022
15089,Consumer,2025
15090,Consumer,2023
15091,Consumer,2022
15092,Enterprise,2025
15093,Consumer,2024
15094,Small Business,2023
15095,Consumer,2019
15096,Consumer,2020
